theta,N,mean_abs_S,rms_abs_S,mean_abs_S_over_sqrtN,run_id,seed,Ns,max_charge,noise_sigma,n_samples,enforce_zero_sum
2.5025,1024,98.161,99.938,3.068,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5050000000000003,16,3.818,4.266,0.955,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5050000000000003,32,5.937,6.585,1.05,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5050000000000003,64,8.955,9.909,1.119,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5050000000000003,128,15.033,16.325,1.329,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5050000000000003,256,26.719,28.375,1.67,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5050000000000003,512,50.632,52.296,2.238,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5050000000000003,1024,97.098,98.892,3.034,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5075000000000003,16,3.813,4.262,0.953,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5075000000000003,32,5.923,6.571,1.047,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5075000000000003,64,8.916,9.869,1.114,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5075000000000003,128,14.93,16.225,1.32,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5075000000000003,256,26.479,28.149,1.655,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5075000000000003,512,50.113,51.792,2.215,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5075000000000003,1024,96.03,97.842,3.001,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5100000000000002,16,3.809,4.257,0.952,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5100000000000002,32,5.908,6.558,1.044,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5100000000000002,64,8.876,9.83,1.109,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5100000000000002,128,14.826,16.125,1.31,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5100000000000002,256,26.239,27.922,1.64,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5100000000000002,512,49.591,51.286,2.192,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5100000000000002,1024,94.956,96.788,2.967,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5125,16,3.804,4.253,0.951,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5125,32,5.894,6.544,1.042,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5125,64,8.836,9.791,1.105,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5125,128,14.723,16.024,1.301,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5125,256,25.998,27.694,1.625,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5125,512,49.068,50.778,2.169,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5125,1024,93.878,95.729,2.934,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.515,16,3.799,4.249,0.95,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.515,32,5.88,6.531,1.039,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.515,64,8.797,9.751,1.1,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.515,128,14.62,15.924,1.292,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.515,256,25.757,27.466,1.61,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.515,512,48.542,50.269,2.145,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.515,1024,92.795,94.666,2.9,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5175,16,3.794,4.244,0.949,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5175,32,5.866,6.517,1.037,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5175,64,8.758,9.712,1.095,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5175,128,14.517,15.824,1.283,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5175,256,25.516,27.239,1.595,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5175,512,48.015,49.758,2.122,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5175,1024,91.707,93.599,2.866,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.52,16,3.789,4.24,0.947,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.52,32,5.853,6.504,1.035,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.52,64,8.719,9.673,1.09,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.52,128,14.415,15.724,1.274,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.52,256,25.274,27.01,1.58,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.52,512,47.486,49.246,2.099,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.52,1024,90.615,92.529,2.832,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5225,16,3.785,4.236,0.946,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5225,32,5.84,6.491,1.032,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5225,64,8.68,9.635,1.085,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5225,128,14.312,15.624,1.265,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5225,256,25.032,26.782,1.564,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5225,512,46.955,48.733,2.075,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5225,1024,89.518,91.454,2.797,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5250000000000004,16,3.78,4.232,0.945,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5250000000000004,32,5.827,6.477,1.03,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5250000000000004,64,8.642,9.596,1.08,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5250000000000004,128,14.209,15.524,1.256,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5250000000000004,256,24.79,26.554,1.549,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5250000000000004,512,46.422,48.219,2.052,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5250000000000004,1024,88.418,90.376,2.763,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5275000000000003,16,3.775,4.228,0.944,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5275000000000003,32,5.814,6.464,1.028,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5275000000000003,64,8.603,9.558,1.075,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5275000000000003,128,14.107,15.425,1.247,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5275000000000003,256,24.548,26.326,1.534,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5275000000000003,512,45.887,47.704,2.028,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5275000000000003,1024,87.313,89.295,2.729,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5300000000000002,16,3.77,4.223,0.943,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5300000000000002,32,5.802,6.451,1.026,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5300000000000002,64,8.565,9.52,1.071,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5300000000000002,128,14.004,15.325,1.238,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5300000000000002,256,24.306,26.097,1.519,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5300000000000002,512,45.352,47.187,2.004,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5300000000000002,1024,86.204,88.211,2.694,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5325,16,3.766,4.219,0.941,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5325,32,5.789,6.439,1.023,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5325,64,8.527,9.482,1.066,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5325,128,13.902,15.226,1.229,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5325,256,24.064,25.869,1.504,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5325,512,44.814,46.67,1.981,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5325,1024,85.091,87.123,2.659,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.535,16,3.761,4.215,0.94,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.535,32,5.777,6.426,1.021,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.535,64,8.49,9.444,1.061,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.535,128,13.8,15.128,1.22,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.535,256,23.823,25.641,1.489,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.535,512,44.276,46.153,1.957,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.535,1024,83.975,86.033,2.624,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5375,16,3.757,4.211,0.939,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5375,32,5.765,6.413,1.019,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5375,64,8.452,9.407,1.057,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5375,128,13.699,15.029,1.211,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5375,256,23.581,25.413,1.474,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5375,512,43.736,45.634,1.933,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5375,1024,82.855,84.94,2.589,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.54,16,3.752,4.207,0.938,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.54,32,5.752,6.401,1.017,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.54,64,8.415,9.369,1.052,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.54,128,13.597,14.931,1.202,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.54,256,23.34,25.186,1.459,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.54,512,43.195,45.115,1.909,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.54,1024,81.732,83.845,2.554,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5425,16,3.747,4.203,0.937,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5425,32,5.741,6.388,1.015,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5425,64,8.379,9.332,1.047,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5425,128,13.496,14.834,1.193,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5425,256,23.099,24.959,1.444,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5425,512,42.653,44.596,1.885,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5425,1024,80.605,82.748,2.519,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.545,16,3.743,4.199,0.936,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.545,32,5.729,6.376,1.013,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.545,64,8.342,9.296,1.043,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.545,128,13.396,14.737,1.184,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.545,256,22.859,24.732,1.429,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.545,512,42.111,44.077,1.861,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.545,1024,79.476,81.648,2.484,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5475000000000003,16,3.738,4.195,0.935,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5475000000000003,32,5.717,6.364,1.011,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5475000000000003,64,8.306,9.259,1.038,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5475000000000003,128,13.296,14.64,1.175,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5475000000000003,256,22.619,24.506,1.414,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5475000000000003,512,41.568,43.557,1.837,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5475000000000003,1024,78.344,80.547,2.448,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5500000000000003,16,3.734,4.191,0.934,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5500000000000003,32,5.706,6.352,1.009,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5500000000000003,64,8.27,9.223,1.034,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5500000000000003,128,13.196,14.544,1.166,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5500000000000003,256,22.38,24.281,1.399,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5500000000000003,512,41.024,43.037,1.813,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5500000000000003,1024,77.21,79.444,2.413,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5525,16,3.73,4.188,0.932,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5525,32,5.694,6.34,1.007,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5525,64,8.235,9.187,1.029,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5525,128,13.097,14.448,1.158,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5525,256,22.142,24.056,1.384,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5525,512,40.48,42.518,1.789,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5525,1024,76.073,78.34,2.377,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.555,16,3.725,4.184,0.931,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.555,32,5.683,6.329,1.005,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.555,64,8.2,9.152,1.025,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.555,128,12.999,14.353,1.149,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.555,256,21.904,23.832,1.369,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.555,512,39.935,41.999,1.765,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.555,1024,74.934,77.234,2.342,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5575,16,3.721,4.18,0.93,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5575,32,5.672,6.317,1.003,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5575,64,8.165,9.117,1.021,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5575,128,12.901,14.259,1.14,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
